幸,2,1991,2013,11,11,11,13,16
血,2,,2013,11,11,11,,17
于,2,,2013,11,11,11,,18
育,2,1991,,,,,14,
丈,2,1991,2013,11,11,11,15,19
制,2,1991,2013,11,11,11,16,20
治,2,1991,2013,11,11,11,17,21
著,2,1991,2013,11,11,11,18,22
专,2,1991,2013,11,11,11,19,23
座,2,1991,2013,11,11,11,20,24
岸,2,1991,2013,12,12,12,1,1
层,2,1991,2013,12,12,12,2,2
床,2,1991,2013,12,12,12,3,3
低,2,1991,2013,12,12,12,4,4
隔,2,1991,2013,12,12,12,5,5
瓜,2,1991,2013,12,12,12,6,6
何,2,,2013,12,12,12,,7
涣,2,,2013,12,12,12,,8
举,2,1991,2013,12,12,12,7,9
流,2,1991,,,,,8,
绿,2,1991,2013,12,12,12,9,10
目,2,1991,2013,12,12,12,10,11
穷,2,1991,2013,12,12,12,11,12
入,2,1991,2013,12,12,12,12,13
诗,2,1991,2013,12,12,12,13,14
石,2,1991,2013,12,12,12,14,15
首,2,,2013,12,12,12,,16
数,2,1991,,,,,15,
霜,2,1991,2013,12,12,12,16,17
依,2,1991,2013,12,12,12,17,18
欲,2,1991,2013,12,12,12,18,19
照,2,1991,2013,12,12,12,19,20
洲,2,1991,,,,,20,
保,2,,2013,13,13,13,,1
鼻,2,1991,2013,13,13,13,1,2
遍,2,1991,,,,,2,
参,2,1991,,,,,3,
察,2,1991,,,,,4,
朵,2,1991,2013,13,13,13,5,3
姑,2,1991,,,,,6,
观,2,1991,2013,13,13,13,7,4
华,2,,2013,13,13,13,,5
婚,2,1991,2013,13,13,13,8,6
脚,2,1991,2013,13,13,13,9,7
结,2,1991,2013,13,13,13,10,8
斤,2,,2013,13,13,13,,9
景,2,1991,2013,13,13,13,11,10
困,2,1991,2013,13,13,13,12,11
丽,2,,2013,13,13,13,,12
俩,2,,2013,13,13,13,,13
满,2,1991,,,,,13,
娘,2,1991,,,,,14,
桥,2,,2013,13,13,13,,14
青,2,1991,2013,13,13,13,15,15
容,2,1991,2013,13,13,13,16,16
双,2,1991,2013,13,13,13,17,17
谈,2,,2013,13,13,13,,18
替,2,1991,2013,13,13,13,18,19
闻,2,1991,2013,13,13,13,19,20
细,2,,2013,13,13,13,,21
形,2,1991,2013,13,13,13,20,22
叶,2,1991,2013,13,13,13,21,23
证,2,,2013,13,13,13,,24
装,2,1991,2013,13,13,13,22,25
仔,2,,2013,13,13,13,,26
帮,2,1991,,,,,1,
备,2,1991,,,,,2,
并,2,1991,2013,14,14,14,3,1
察,2,,2013,14,14,14,,2
彻,2,,2013,14,14,14,,3
典,,,2013,14,14,14,,4
弓,2,1991,2013,14,14,14,3,5
汗,2,1991,2013,14,14,14,4,6
际,2,1991,,,,,5,
忽,,,2013,14,14,14,,7
街,2,1991,2013,14,14,14,6,8
精,2,1991,2013,14,14,14,7,9
况,,,2013,14,14,14,,10
拉,,,2013,14,14,14,,11
历,2,1991,2013,14,14,14,8,12
某,2,1991,2013,14,14,14,9,13
派,2,1991,2013,14,14,14,10,14
蛇,2,1991,2013,14,14,14,11,15
实,2,1991,,,,,12,
舒,2,1991,2013,14,14,14,13,16
似,2,1991,2013,14,14,14,14,17
谈,2,1991,,,,,15,
析,2,1991,2013,14,14,14,16,18
笑,2,1991,2013,14,14,14,17,19
忆,2,1991,2013,14,14,14,18,20
愿,2,1991,2013,14,14,14,19,21
助,2,1991,2013,14,14,14,20,22
补,2,,2013,15,15,15,,1
初,2,1991,2013,15,15,15,1,2
穿,2,,2013,15,15,15,,3
此,2,1991,2013,15,15,15,2,4
耳,2,1991,2013,15,15,15,3,5
顾,2,1991,2013,15,15,15,4,6
合,2,1991,,,,,5,
乎,2,1991,,,,,6,
忽,2,1991,,,,,7,
记,2,1991,2013,15,15,15,8,7
靠,2,1991,2013,15,15,15,9,8
客,2,1991,,,,,10,
脸,2,1991,,,,,11,
鲁,2,,2013,15,15,15,,9
泥,2,,2013,15,15,15,,10
破,2,,2013,15,15,15,,11
确,2,1991,2013,15,15,15,12,12
衫,2,,2013,15,15,15,,13
熟,2,1991,2013,15,15,15,13,14
碗,2,1991,2013,15,15,15,14,15
惟,2,,2013,15,15,15,,16
温,2,1991,2013,15,15,15,15,17
迅,2,,2013,15,15,15,,18
乙,2,1991,2013,15,15,15,16,19
约,2,1991,,,,,17,
脏,2,,2013,15,15,15,,20
整,2,1991,2013,15,15,15,18,21
终,2,1991,2013,15,15,15,19,22
称,2,1991,,,,,1,
淡,2,1991,2013,16,16,16,2,1
读,2,1991,2013,16,16,16,3,2
短,2,,2013,16,16,16,,3
队,2,1991,2013,16,16,16,4,4
费,2,,2013,16,16,16,,5
付,2,,2013,16,16,16,,6
该,2,1991,,,,,5,
感,2,,2013,16,16,16,,7
搞,2,,2013,16,16,16,,8
各,2,,2013,16,16,16,,9
坏,2,,2013,16,16,16,,10
基,2,,2013,16,16,16,,11
济,2,,2013,16,16,16,,12
架,2,,2013,16,16,16,,13
静,2,,2013,16,16,16,,14
浪,2,,2013,16,16,16,,15
量,2,1991,,,,,6,
烈,2,,2013,16,16,16,,16
排,2,1991,2013,16,16,16,7,17
品,2,1991,,,,,8,
深,2,1991,2013,16,16,16,9,18
甚,2,1991,2013,16,16,16,10,19
视,2,1991,2013,16,16,16,11,20
台,2,,2013,16,16,16,,21
务,2,1991,2013,16,16,16,12,22
显,2,1991,2013,16,16,16,13,23
性,2,1991,2013,16,16,16,14,24
业,2,1991,2013,16,16,16,15,25
印,2,,2013,16,16,16,,26
英,2,,2013,16,16,16,,27
应,2,1991,,,,,16,
员,2,1991,,,,,17,
则,2,1991,,,,,18,
支,2,,2013,16,16,16,,28
织,2,,2013,16,16,16,,29
保,2,1991,,,,,1,
部,2,1991,,,,,2,
村,2,1991,,,,,3,
短,2,1991,2013,16,16,16,4,3
费,2,1991,2013,16,16,16,5,5
福,2,1991,,,,,6,
搞,2,1991,2013,16,16,16,7,8
各,2,1991,2013,16,16,16,8,9
坏,2,1991,2013,16,16,16,9,10
货,2,1991,,,,,10,
济,2,1991,2013,16,16,16,11,12
架,2,1991,2013,16,16,16,12,13
浪,2,1991,2013,16,16,16,13,15
烈,2,1991,2013,16,16,16,14,16
农,2,1991,,,,,15,
台,2,1991,2013,16,16,16,16,21
玩,2,1991,,,,,17,
洗,2,1991,,,,,18,
修,2,1991,,,,,19,
州,2,1991,,,,,20,
按,2,1991,2013,17,17,17,1,1
拜,2,1991,2013,17,17,17,2,2
爆,2,1991,2013,17,17,17,3,3
财,2,,2013,17,17,17,,4
除,2,1991,,,,,4,
穿,2,1991,,,,,5,
窗,2,1991,2013,17,17,17,6,5
村,2,,2013,17,17,17,,6
恭,2,,2013,17,17,17,,7
号,2,1991,2013,17,17,17,7,8
互,2,1991,2013,17,17,17,8,9
户,2,1991,2013,17,17,17,9,10
节,2,1991,2013,17,17,17,10,11
联,2,1991,2013,17,17,17,11,12
旅,2,1991,2013,17,17,17,15,13
内,2,1991,,,,,13,14
农,2,,2013,17,17,17,,
庆,2,1991,2013,17,17,17,14,15
适,2,1991,2013,17,17,17,15,16
守,2,1991,2013,17,17,17,16,17
睡,2,1991,,,,,17,18
贴,2,1991,2013,17,17,17,18,19
团,2,1991,2013,17,17,17,19,20
圆,2,1991,2013,17,17,17,20,21
直,2,1991,2013,17,17,17,21,22
竹,2,1991,2013,17,17,17,22,23
布,2,1991,,,,,1,
程,2,1991,2013,18,18,18,2,1
灯,2,,2013,18,18,18,,2
独,2,1991,2013,18,18,18,3,3
范,2,1991,2013,18,18,18,4,4
格,2,1991,,,,,5,
固,2,1991,2013,18,18,18,6,5
规,2,1991,2013,18,18,18,7,6
环,2,1991,2013,18,18,18,8,7
纪,2,1991,2013,18,18,18,9,8
角,2,1991,2013,18,18,18,10,9
介,2,,2013,18,18,18,,10
境,2,1991,2013,18,18,18,11,11
剧,2,1991,2013,18,18,18,12,12
空,2,1991,2013,18,18,18,13,13
练,2,,2013,18,18,18,,14
绍,2,,2013,18,18,18,,15
设,2,1991,,,,,14,
式,2,1991,2013,18,18,18,15,16
势,2,,2013,18,18,18,,17
武,2,1991,2013,18,18,18,16,18
舞,2,1991,2013,18,18,18,17,19
戏,2,,2013,18,18,18,,20
演,2,1991,2013,18,18,18,18,21
职,2,1991,2013,18,18,18,19,22
众,2,1991,2013,18,18,18,20,23
族,2,1991,,,,,21,
爸,2,1991,,,,,1,
党,2,,2013,19,19,19,,1
封,2,1991,2013,19,19,19,2,2
官,2,1991,2013,19,19,19,3,3
划,2,,2013,19,19,19,,4
季,2,,2013,19,19,19,,5
加,2,1991,2013,19,19,19,4,6
健,2,1991,2013,19,19,19,5,7
姐,2,1991,,,,,6,
界,2,1991,,,,,7,
敬,2,1991,2013,19,19,19,8,8
康,2,1991,2013,19,19,19,9,9
力,2,1991,2013,19,19,19,10,10
领,2,,2013,19,19,19,,11
内,2,,2013,19,19,19,,12
妈,2,1991,,,,,11,
切,2,1991,2013,19,19,19,12,13
士,2,1991,2013,19,19,19,13,14
顺,2,1991,2013,19,19,19,14,15
私,2,,2013,19,19,19,,16
许,2,,2013,19,19,19,,17
英,2,1991,,,,,15,
右,2,1991,2013,19,19,19,16,18
政,2,1991,2013,19,19,19,17,19
纸,2,,2013,19,19,19,18,20
志,2,,2013,19,19,19,19,21
致,2,1991,2013,19,19,19,20,22
左,2,1991,2013,19,19,19,21,23
步,2,1991,2013,22,22,22,1,1
参,2,,2013,22,22,22,,
单,2,1991,,,,,2,
调,2,1991,2013,22,22,22,3,2
及,2,1991,2013,22,22,22,4,3
集,2,1991,2013,22,22,22,5,4
较,2,1991,,,,,6,
考,2,1991,,,,,7,
判,2,1991,2013,22,22,22,8,4
培,2,1991,2013,22,22,22,9,5
评,2,1991,2013,22,22,22,10,6
球,2,1991,2013,22,22,22,11,7
扰,2,1991,2013,22,22,22,12,8
善,2,1991,2013,22,22,22,13,9
碎,2,1991,,,,,14,
试,2,,2013,22,22,22,,11
围,2,1991,2013,22,22,22,15,12
线,2,1991,2013,22,22,22,16,13
颜,2,1991,,,,,17,
议,2,1991,,,,,18,
易,2,1991,,,,,19,
运,2,1991,2013,22,22,22,20,14
则,2,,2013,22,22,22,,15
证,2,,2013,22,22,22,,16
补,2,1991,,,,,1,
产,2,1991,,,,,2,
蛋,2,1991,,,,,3,
概,2,1991,2013,20,20,20,4,1
够,2,1991,,,,,5,
积,2,1991,,,,,6,
技,2,1991,2013,20,20,20,7,2
际,2,,2013,20,20,20,,3
肯,2,,2013,20,20,20,,4
例,2,1991,2013,20,20,20,8,5
料,2,1991,2013,20,20,20,9,6
另,2,1991,2013,20,20,20,10,7
弄,2,1991,2013,20,20,20,11,8
暖,2,1991,2013,20,20,20,12,9
普,2,,2013,20,20,20,,10
食,2,1991,,,,,13,
实,2,,2013,20,20,20,,11
史,2,1991,2013,20,20,20,14,12
试,2,1991,,,,,15,
土,2,1991,2013,20,20,20,16,13
需,2,1991,2013,20,20,20,17,14
颜,2,,2013,20,20,20,,15
易,2,,2013,20,20,20,,16
阴,2,1991,2013,20,20,20,18,17
油,2,1991,2013,20,20,20,19,18
展,2,1991,2013,20,20,20,20,19
周,2,,2013,20,20,20,,20
转,2,1991,2013,20,20,20,21,21
壮,2,1991,2013,20,20,20,22,22
辩,2,1991,2013,21,21,21,1,1
草,2,1991,,,,,2,
单,2,,2013,21,21,21,,2
乏,2,1991,2013,21,21,21,3,3
副,2,1991,2013,21,21,21,4,4
复,2,1991,2013,21,21,21,5,5
骨,2,,2013,21,21,21,,6
简,2,,2013,21,21,21,,7
考,2,,2013,21,21,21,,8
苦,2,,2013,21,21,21,,9
疗,2,1991,2013,21,21,21,6,10
虑,2,1991,2013,21,21,21,7,11
密,2,1991,2013,21,21,21,8,12
全,2,1991,,,,,9,
缺,2,1991,2013,21,21,21,10,13
痛,2,,2013,21,21,21,,14
味,2,1991,2013,21,21,21,11,15
系,2,,2013,21,21,21,,16
效,2,1991,2013,21,21,21,12,17
许,2,1991,,,,,13,
续,2,1991,2013,21,21,21,14,18
牙,2,1991,2013,21,21,21,15,19
与,2,1991,2013,21,21,21,16,20
杂,2,1991,2013,21,21,21,17,21
咱,2,1991,2013,21,21,21,18,22
诊,2,1991,2013,21,21,21,19,23
止,2,1991,2013,21,21,21,20,24
暗,2,1991,2013,23,23,23,1,1
必,2,1991,2013,23,23,23,2,2
避,2,1991,2013,23,23,23,3,3
冲,2,1991,2013,23,23,23,4,4
存,2,1991,2013,23,23,23,5,5
躲,2,1991,2013,23,23,23,6,6
坟,2,1991,2013,23,23,23,7,7
狗,2,1991,2013,23,23,23,8,8
刮,2,1991,2013,23,23,23,9,9
恨,2,1991,2013,23,23,23,10,10
护,2,1991,2013,23,23,23,11,11
拒,2,1991,2013,23,23,23,12,12
绝,2,1991,2013,23,23,23,13,13
凉,2,1991,2013,23,23,23,14,14
猛,2,1991,2013,23,23,23,15,15
怒,2,1991,2013,23,23,23,16,16
舍,2,,2013,23,23,23,,17
索,2,1991,2013,23,23,23,17,18
屋,2,1991,2013,23,23,23,18,19
限,2,1991,2013,23,23,23,19,20
像,2,1991,,,,,20,
羞,2,1991,2013,23,23,23,21,21
嘴,2,1991,2013,23,23,23,22,22
采,2,1991,2013,24,24,24,1,1
草,2,,2013,24,24,24,,2
厂,2,1991,2013,24,24,24,2,3
船,2,1991,2013,24,24,24,3,4
防,2,,2013,24,24,24,,5
功,2,1991,2013,24,24,24,4,6
胡,2,1991,2013,24,24,24,5,7
计,2,1991,2013,24,24,24,6,8
价,2,1991,,,,,7,
交,2,1991,2013,24,24,24,8,10
军,2,1991,2013,24,24,24,9,11
启,2,,2013,24,24,24,,12
任,2,1991,2013,24,24,24,10,13
设,2,,2013,24,24,24,,14
省,2,1991,,,,,11,
司,2,1991,2013,24,24,24,12,15
碎,2,,2013,24,24,24,,16
推,2,1991,2013,24,24,24,13,17
湾,2,,2013,24,24,24,,18
委,2,,2013,24,24,24,,19
项,2,1991,2013,24,24,24,14,20
消,2,,2013,24,24,24,,21
鞋,2,1991,,,,,15,
寻,2,1991,2013,24,24,24,16,22
验,2,,2013,24,24,24,,23
议,2,,2013,24,24,24,,24
云,2,1991,2013,24,24,24,17,25
造,2,,2013,24,24,24,,26
增,2,1991,2013,24,24,24,18,27
州,2,,2013,24,24,24,,28
足,2,1991,2013,24,24,24,19,29
变,2,1991,2013,25,25,25,1,1
彩,2,1991,2013,25,25,25,2,2
曾,2,1991,,,,,3,
创,2,1991,2013,25,25,25,4,3
段,2,,2013,25,25,25,,4
府,2,,2013,25,25,25,,5
改,2,1991,2013,25,25,25,5,6
获,2,,2013,25,25,25,,7
急,2,,2013,25,25,25,,8
件,2,1991,,,,,6,
阶,2,,2013,25,25,25,,9
紧,2,1991,,,,,7,
救,2,1991,2013,25,25,25,8,10
居,2,1991,2013,25,25,25,9,11
局,2,,2013,25,25,25,,12
决,2,,2013,25,25,25,,13
劳,2,1991,2013,25,25,25,10,14
鲁,2,1991,,,,,11,
篇,2,,2013,25,25,25,,15
破,2,1991,,,,,12,
巧,2,1991,2013,25,25,25,13,16
社,2,1991,2013,25,25,25,14,17
庭,2,1991,2013,25,25,25,15,18
鲜,2,1991,2013,25,25,25,16,19
迅,2,1991,,,,,17,
虫,2,1991,,,,,1,
党,2,1991,,,,,2,
导,2,1991,,,,,3,
灯,2,1991,,,,,4,
防,2,1991,,,,,5,
访,2,1991,,,,,6,
府,2,1991,,,,,7,
华,2,1991,,,,,8,
划,2,1991,,,,,9,
获,2,1991,,,,,10,
基,2,1991,,,,,11,
季,2,1991,,,,,12,
领,2,1991,,,,,13,
死,2,1991,,,,,14,
血,2,1991,,,,,15,
验,2,1991,,,,,16,
支,2,1991,,,,,17,
织,2,1991,,,,,18,
值,2,1991,,,,,19,
资,2,1991,,,,,20,
斤,2,1991,,,,,1,
局,2,1991,,,,,2,
决,2,1991,,,,,3,
肯,2,1991,,,,,4,
苦,2,1991,,,,,5,
拉,2,1991,,,,,6,
练,2,1991,,,,,7,
料,2,1991,,,,,8,
普,2,1991,,,,,9,
桥,2,1991,,,,,10,
取,2,1991,,,,,11,
势,2,1991,,,,,12,
铁,2,1991,,,,,13,
停,2,1991,,,,,14,
委,2,1991,,,,,15,
消,2,1991,,,,,16,
爷,2,1991,,,,,17,
